Name,IATA,Location,Latitude,Longitude,Country,TimeZone
San Angelo Regional Mathis Field,SJT,San Angelo,31.35770034790039,-100.49600219726562,US,America/Chicago
Fairchild Air Force Base,SKA,Spokane,47.615101,-117.655998,US,America/Los_Angeles
Lackland Air Force Base,SKF,San Antonio,29.38419914,-98.58110046,US,America/Chicago
Taos Regional Airport,TSM,Taos,36.452494,-105.67749,US,America/Denver
Storm Lake Municipal Airport,SLB,Storm Lake,42.5973014832,-95.2406997681,US,America/Chicago
Salt Lake City International Airport,SLC,Salt Lake City,40.78886,-111.979866,US,America/Denver
Salem Municipal Airport/McNary Field,SLE,Salem,44.9095,-123.002998,US,America/Los_Angeles
Smith Field,SLG,Siloam Springs,36.19189835,-94.48999786,US,America/Chicago
Adirondack Regional Airport,SLK,Saranac Lake,44.38691,-74.204629,US,America/New_York
Salina Municipal Airport,SLN,Salina,38.79100036621094,-97.6521987915039,US,America/Chicago
Salem–Leckrone Airport,SLO,Salem,38.642899,-88.964203,US,America/Chicago
Sulphur Springs Municipal Airport,SLR,Sulphur Springs,33.159801483154,-95.621101379395,US,America/Chicago
Smith Field,SMD,Fort Wayne,41.14339828,-85.15280151,US,America/Indiana/Indianapolis
Lake Cumberland Regional Airport,SME,Somerset,37.0533981323,-84.6158981323,US,America/New_York
Sacramento International Airport,SMF,Sacramento,38.69540023803711,-121.59100341796876,US,America/Los_Angeles
Lemhi County Airport,SMN,Salmon,45.122233,-113.88196,US,America/Boise
Santa Monica Municipal Airport,SMO,Santa Monica,34.0158,-118.450996,US,America/Los_Angeles
Sumter Airport,SUM,Sumter,33.994998931885,-80.361297607422,US,America/New_York
Santa Maria Public Airport Captain G Allan Hancock Field,SMX,Santa Maria,34.898899,-120.457001,US,America/Los_Angeles
John Wayne Orange County International Airport,SNA,Santa Ana,33.675701,-117.867996,US,America/Los_Angeles
Winston Field,SNK,Snyder,32.690212,-100.948918,US,America/Chicago
Shawnee Regional Airport,SNL,Shawnee,35.357898712158,-96.942802429199,US,America/Chicago
Salinas Municipal Airport,SNS,Salinas,36.662799835205,-121.60600280762,US,America/Los_Angeles
Sidney Municipal Airport Lloyd W Carr Field,SNY,Sidney,41.101299,-102.985001,US,America/Denver
Moore County Airport,SOP,Carthage,35.237184,-79.389381,US,America/New_York
Show Low Regional Airport,SOW,Show Low,34.264062,-110.007091,US,America/Phoenix
Kosipe Airport,KSP,Kosipe Mission,-8.450716,147.209195,PG,Pacific/Port_Moresby
Spartanburg Downtown Memorial Airport,SPA,Spartanburg,34.915699005127,-81.956497192383,US,America/New_York
Black Hills Airport-Clyde Ice Field,SPF,Spearfish,44.48030090332,-103.78299713135,US,America/Denver
Albert Whitted Airport,SPG,St Petersburg,27.7651,-82.626999,US,America/New_York
Abraham Lincoln Capital Airport,SPI,Springfield,39.844101,-89.677902,US,America/Chicago
Wichita Falls Municipal Airport / Sheppard Air Force Base,SPS,Wichita Falls,33.9888,-98.491898,US,America/Chicago
Spencer Municipal Airport,SPW,Spencer,43.165500640869,-95.202796936035,US,America/Chicago
Whiteside County Airport - Joseph H Bittorf Field,SQI,Rock Falls,41.742175,-89.673629,US,America/Chicago
San Carlos Airport,SQL,San Carlos,37.51313,-122.250838,US,America/Los_Angeles
Searcy Municipal Airport,SRC,Searcy,35.210602,-91.737503,US,America/Chicago
Sarasota Bradenton International Airport,SRQ,Sarasota/Bradenton,27.394631,-82.554359,US,America/New_York
Sierra Blanca Regional Airport,RUI,Alto,33.462799,-105.535004,US,America/Denver
Shaw Air Force Base,SSC,Sumter,33.972698,-80.470596,US,America/New_York
Stinson Municipal Airport,SSF,San Antonio,29.336999893188,-98.471099853516,US,America/Chicago
St Simons Island Airport,SSI,St Simons Island,31.1518,-81.391296,US,America/New_York
Saint Cloud Regional Airport,STC,Saint Cloud,45.5466,-94.059898,US,America/Chicago
Stevens Point Municipal Airport,STE,Stevens Point,44.5452003479,-89.530296325684,US,America/Chicago
Rosecrans Memorial Airport,STJ,St Joseph,39.771900177002,-94.909698486328,US,America/Chicago
Sterling Municipal Airport,STK,Sterling,40.613497,-103.263833,US,America/Denver
St Louis Lambert International Airport,STL,St Louis,38.748697,-90.370003,US,America/Chicago
Saint Paul Downtown Holman Field,STP,Saint Paul,44.93479,-93.060036,US,America/Chicago
Charles M. Schulz Sonoma County Airport,STS,Santa Rosa,38.50899887,-122.8130035,US,America/Los_Angeles
Witham Field,SUA,Stuart,27.18169975,-80.22109985,US,America/New_York
Stroud Municipal Airport,SUD,Stroud,35.789600372314,-96.655700683594,US,America/Chicago
Door County Cherryland Airport,SUE,Sturgeon Bay,44.84370041,-87.42150116,US,America/Chicago
Friedman Memorial Airport,SUN,Hailey,43.50439835,-114.2959976,US,America/Boise
Spirit of St Louis Airport,SUS,St Louis,38.662102,-90.652,US,America/Chicago
Travis Air Force Base,SUU,Fairfield,38.262699,-121.927002,US,America/Los_Angeles
Richard I Bong Memorial Airport,SUW,Superior,46.688612,-92.095041,US,America/Chicago
Sioux Gateway Airport / Brigadier General Bud Day Field,SUX,Sioux City,42.397605,-96.382237,US,America/Chicago
Grant County Airport,SVC,Silver City,32.636701,-108.154736,US,America/Denver
Susanville Municipal Airport,SVE,Susanville,40.375702,-120.572998,US,America/Los_Angeles
Statesville Regional Airport,SVH,Statesville,35.765300750732,-80.953903198242,US,America/New_York
Hunter Army Air Field,SVN,Savannah,32.00999832,-81.14569855,US,America/New_York
New York Stewart International Airport,SWF,Newburgh,41.504101,-74.104797,US,America/New_York
Stillwater Regional Airport,SWO,Stillwater,36.162132,-97.085581,US,America/Chicago
Avenger Field,SWW,Sweetwater,32.467399597168,-100.46700286865,US,America/Chicago
Bomar Field Shelbyville Municipal Airport,SYI,Shelbyville,35.56010056,-86.44249725,US,America/Chicago
Syracuse Hancock International Airport,SYR,Syracuse,43.11119842529297,-76.1063003540039,US,America/New_York
Sylvester Airport,SYV,Sylvester,31.558500289917,-83.895698547363,US,America/New_York
Whiteman Air Force Base,SZL,Knob Noster,38.730301,-93.547897,US,America/Chicago
Tuba City Airport,TBC,Tuba City,36.091146,-111.38286,US,America/Denver
Perry Stokes Airport,TAD,Trinidad,37.2593994141,-104.341003418,US,America/Denver
Waynesville-St. Robert Regional Airport-Forney Field,TBN,Fort Leonard Wood,37.7416,-92.140701,US,America/Chicago
Statesboro Bulloch County Airport,TBR,Statesboro,32.4827003479,-81.73690032959999,US,America/New_York
Katiola Airport,KTC,Katiola,8.132858,-5.06487,CI,Africa/Abidjan
Tucumcari Municipal Airport,TCC,Tucumcari,35.182800293,-103.602996826,US,America/Denver
Tuscaloosa National Airport,TCL,Tuscaloosa,33.2206,-87.611397,US,America/Chicago
McChord Air Force Base,TCM,Tacoma,47.137699,-122.475998,US,America/Los_Angeles
Truth or Consequences Municipal Airport,TCS,Truth or Consequences,33.2369,-107.272003,US,America/Denver
Ed Carlson Memorial Field South Lewis County Airport,TDO,Toledo,46.4771995544,-122.805999756,US,America/Los_Angeles
Tradewind Airport,TDW,Amarillo,35.1698989868,-101.825996399,US,America/Chicago
Toledo Executive Airport,TDZ,Toledo,41.56489944,-83.4822998,US,America/New_York
Teterboro Airport,TEB,Teterboro,40.850101,-74.060799,US,America/New_York
Telluride Regional Airport,TEX,Telluride,37.9538,-107.907997,US,America/Denver
Tullahoma Regional Arpt/Wm Northern Field,THA,Tullahoma,35.38010025,-86.24639893,US,America/Chicago
Thompson Falls Airport,THM,Thompson Falls,47.573501586914,-115.28099822998,US,America/Denver
York Airport,THV,Thomasville,39.917,-76.873001,US,America/New_York
Tinker Air Force Base,TIK,Oklahoma City,35.4147,-97.386597,US,America/Chicago
Tacoma Narrows Airport,TIW,Tacoma,47.267407,-122.577295,US,America/Los_Angeles
Space Coast Regional Airport,TIX,Titusville,28.514799118042,-80.799201965332,US,America/New_York
Kennett Memorial Airport,KNT,Kennett,36.2258987427,-90.0365982056,US,America/Chicago
Tallahassee Regional Airport,TLH,Tallahassee,30.3965,-84.350304,US,America/New_York
Mefford Field,TLR,Tulare,36.15629959,-119.3259964,US,America/Los_Angeles
Henry Tift Myers Airport,TMA,Tifton,31.4290008545,-83.4885025024,US,America/New_York
Miami Executive Airport,TMB,Miami,25.6479,-80.4328,US,America/New_York
Tillamook Airport,OTK,Tillamook,45.4182014465,-123.814002991,US,America/Los_Angeles
Twentynine Palms Airport,TNP,Twentynine Palms,34.133901,-115.947347,US,America/Los_Angeles
Dade Collier Training and Transition Airport,TNT,Miami,25.861799240112,-80.897003173828,US,America/New_York
Newton Municipal Airport,TNU,Newton,41.6744,-93.021698,US,America/Chicago
Tonopah Test Range Airport,XSD,Tonopah,37.7988014221,-116.78099823,US,America/Los_Angeles
Zamperini Field,TOA,Torrance,33.803398132324,-118.33999633789,US,America/Los_Angeles
Toccoa Airport - R.G. Letourneau Field,TOC,Toccoa,34.5938,-83.295799,US,America/New_York
Troy Municipal Airport at N Kenneth Campbell Field,TOI,Troy,31.860399,-86.012101,US,America/Chicago
Eugene F. Kranz Toledo Express Airport,TOL,Toledo,41.5868,-83.8078,US,America/New_York
Philip Billard Municipal Airport,TOP,Topeka,39.069899,-95.622606,US,America/Chicago
Torrington Municipal Airport,TOR,Torrington,42.0644989,-104.1529999,US,America/Denver
Tampa International Airport,TPA,Tampa,27.975500106811523,-82.533203125,US,America/New_York
Peter O Knight Airport,TPF,Tampa,27.915599822998,-82.44930267334,US,America/New_York
Tonopah Airport,TPH,Tonopah,38.06019974,-117.086998,US,America/Los_Angeles
Draughon Miller Central Texas Regional Airport,TPL,Temple,31.15250015258789,-97.40779876708984,US,America/Chicago
Tri-Cities Regional TN/VA Airport,TRI,Blountville,36.475201,-82.407401,US,America/New_York
Truckee Tahoe Airport,TKF,Truckee,39.318628,-120.140562,US,America/Los_Angeles
Terrell Municipal Airport,TRL,Terrell,32.709201812744,-96.267402648926,US,America/Chicago
Jacqueline Cochran Regional Airport,TRM,Palm Springs,33.62670135498,-116.16000366211,US,America/Los_Angeles
Trenton Municipal Airport,TRX,Trenton,40.0835,-93.590599,US,America/Chicago
Tehachapi Municipal Airport,TSP,Tehachapi,35.134998321533,-118.43900299072,US,America/Los_Angeles
Portland Troutdale Airport,TTD,Portland,45.54940032959,-122.40100097656,US,America/Los_Angeles
Trenton Mercer Airport,TTN,Trenton,40.27669906616211,-74.8134994506836,US,America/New_York
Tulsa International Airport,TUL,Tulsa,36.19839859008789,-95.88809967041016,US,America/Chicago
Tupelo Regional Airport,TUP,Tupelo,34.26810073852539,-88.7698974609375,US,America/Chicago
Tucson International Airport / Morris Air National Guard Base,TUS,Tucson,32.115004,-110.938053,US,America/Phoenix
Cherry Capital Airport,TVC,Traverse City,44.74140167236328,-85.58219909667969,US,America/Detroit
Thief River Falls Regional Airport,TVF,Thief River Falls,48.065701,-96.184998,US,America/Chicago
Thomasville Regional Airport,TVI,Thomasville,30.901599884033,-83.881301879883,US,America/New_York
Lake Tahoe Airport,TVL,South Lake Tahoe,38.89390182495117,-119.99500274658205,US,America/Los_Angeles
Joslin Field Magic Valley Regional Airport,TWF,Twin Falls,42.4818,-114.487999,US,America/Boise
Texarkana Regional Airport (Webb Field),TXK,Texarkana,33.453701,-93.990997,US,America/Chicago
Taylor Airport,TYZ,Taylor,34.45280075,-110.1149979,US,America/Phoenix
Tyler Pounds Regional Airport,TYR,Tyler,32.35409927368164,-95.40239715576172,US,America/Chicago
McGhee Tyson Airport,TYS,Alcoa,35.811001,-83.994003,US,America/New_York
Bullfrog Basin Airport,BFG,Bullfrog,37.547827,-110.712898,US,America/Denver
J. Randy McKnight Nephi Municipal Airport,NPH,Nephi,39.73681,-111.870063,US,America/Denver
Green River Municipal Airport,RVR,Green River,38.9613990784,-110.226997375,US,America/Denver
Panguitch Municipal Airport,PNU,Panguitch,37.84519958,-112.3919983,US,America/Denver
Cascade Airport,ICS,Cascade,44.4938011169,-116.01599884,US,America/Boise
Columbus Lowndes County Airport,UBS,Columbus,33.4654006958,-88.3803024292,US,America/Chicago
Everett-Stewart Regional Airport,UCY,Union City,36.38180161,-88.98539734,US,America/Chicago
Bermuda Dunes Airport,UDD,Bermuda Dunes,33.748492,-116.275027,US,America/Los_Angeles
Waukesha County Airport,UES,Waukesha,43.041000366211,-88.237098693848,US,America/Chicago
Waukegan National Airport,UGN,Chicago/Waukegan,42.422199249268,-87.867897033691,US,America/Chicago
Quillayute Airport,UIL,Quillayute,47.936599731445,-124.56300354004,US,America/Los_Angeles
Quincy Regional Baldwin Field,UIN,Quincy,39.94269943,-91.19460297,US,America/Chicago
Wilkes County Airport,IKB,North Wilkesboro,36.2228012085,-81.09829711910001,US,America/New_York
Ukiah Municipal Airport,UKI,Ukiah,39.125999,-123.200996,US,America/Los_Angeles
Quakertown Airport,UKT,Quakertown,40.4352,-75.381897,US,America/New_York
New Ulm Municipal Airport,ULM,New Ulm,44.319599151611,-94.502296447754,US,America/Chicago
Ohio University Airport,ATO,Albany,39.211839,-82.22949,US,America/New_York
Dodge County Airport,UNU,Juneau,43.42660141,-88.70320129,US,America/Chicago
University Park Airport,SCE,State College,40.849374,-77.84852,US,America/New_York
Franklin County Airport,UOS,Sewanee,35.205101013184,-85.898101806641,US,America/Chicago
University Oxford Airport,UOX,Oxford,34.384300231934,-89.536796569824,US,America/Chicago
Kupiano Airport,KUP,Kupiano,-10.0736,148.218,PG,Pacific/Port_Moresby
Tunica Municipal Airport,UTM,Tunica,34.680999755859,-90.346702575684,US,America/Chicago
Huntsville Regional Airport,HTV,Huntsville,30.7469005585,-95.5871963501,US,America/Chicago
Newport State Airport,NPT,Newport,41.532398,-71.281502,US,America/New_York
Garner Field,UVA,Uvalde,29.2112998962,-99.743598938,US,America/Chicago
Kuyol Airport,KUX,,-5.372361111110001,141.623888889,PG,Pacific/Port_Moresby
Rock Hill - York County Airport,RKH,Rock Hill,34.9878006,-81.05719757,US,America/New_York
Moody Air Force Base,VAD,Valdosta,30.9678001404,-83.1930007935,US,America/New_York
South Jersey Regional Airport,LLY,Lumberton,39.942902,-74.845703,US,America/New_York
Vandenberg Space Force Base,VBG,Lompoc,34.737301,-120.584,US,America/Los_Angeles
Victoria Regional Airport,VCT,Victoria,28.85260009765625,-96.9185028076172,US,America/Chicago
Southern California Logistics Airport,VCV,Victorville,34.597499847399995,-117.383003235,US,America/Los_Angeles
Vidalia Regional Airport,VDI,Vidalia,32.192699432373,-82.371200561523,US,America/New_York
Kitava Airport,KVE,Kitava Island,-8.6285,151.327,PG,Pacific/Port_Moresby
Vernal Regional Airport,VEL,Vernal,40.440899,-109.510002,US,America/Denver
North Las Vegas Metropolitan International Airport,VGT,Las Vegas,36.210701,-115.194,US,America/Los_Angeles
Culberson County Airport,VHN,Van Horn,31.057800292969,-104.78399658203,US,America/Chicago
Rolla National Airport,VIH,Rolla/Vichy,38.1273994446,-91.7695007324,US,America/Chicago
Visalia Municipal Airport,VIS,Visalia,36.318699,-119.392998,US,America/Los_Angeles
Virginia Highlands Airport,VJI,Abingdon,36.687099,-82.033302,US,America/New_York
Vicksburg Municipal Airport,VKS,Vicksburg,32.23929977417,-90.928398132324,US,America/Chicago
Vandalia Municipal Airport,VLA,Vandalia,38.991501,-89.166199,US,America/Chicago
Valdosta Regional Airport,VLD,Valdosta,30.78249931335449,-83.27670288085938,US,America/New_York
Venice Municipal Airport,VNC,Venice,27.071599960327,-82.440299987793,US,America/New_York
Van Nuys Airport,VNY,Van Nuys,34.209800720215,-118.48999786377,US,America/Los_Angeles
Volk Field,VOK,Camp Douglas,43.938999176025,-90.253402709961,US,America/Chicago
Destin-Fort Walton Beach Airport,VPS,Valparaiso,30.4832,-86.525398,US,America/Chicago
Porter County Municipal Airport,VPZ,Valparaiso,41.45399857,-87.00710297,US,America/Chicago
Cecil Airport,VQQ,Jacksonville,30.2187,-81.876701,US,America/New_York
Vero Beach Regional Airport,VRB,Vero Beach,27.6556,-80.417901,US,America/New_York
Hartness State Airport,VSF,North Springfield,43.343601,-72.517303,US,America/New_York
Miller Field,VTN,Valentine,42.856211,-100.549192,US,America/Chicago
Illinois Valley Regional Airport Walter A Duncan Field,VYS,Peru,41.351898,-89.153099,US,America/Chicago
Gettysburg Regional Airport,GTY,Gettysburg,39.841222,-77.274699,US,America/New_York
Sequim Valley Airport,SQV,Sequim,48.098098754883,-123.18699645996,US,America/Los_Angeles
Grant County Airport,PGC,Petersburg,38.9948997498,-79.1458969116,US,America/New_York
Wallops Flight Facility Airport,WAL,Wallops Island,37.940813,-75.462255,US,America/New_York
Greene County Airport,WAY,Waynesburg,39.90112,-80.130733,US,America/New_York
Wilkes Barre Wyoming Valley Airport,WBW,Wilkes-Barre,41.2971992493,-75.8511962891,US,America/New_York
Enid Woodring Regional Airport,WDG,Enid,36.3791999817,-97.7910995483,US,America/Chicago
Barrow County Airport,WDR,Winder,33.98289871,-83.66739655,US,America/New_York
Whiteman Airport,WHP,Pacoima,34.2593,-118.413002,US,America/Los_Angeles
General William J Fox Airfield,WJF,Lancaster,34.7411,-118.219002,US,America/Los_Angeles
Strother Field,WLD,Winfield / Arkansas City,37.168598,-97.037598,US,America/Chicago
Willows Glenn County Airport,WLW,Willows,39.51639938,-122.2180023,US,America/Los_Angeles
Winnemucca Municipal Airport,WMC,Winnemucca,40.8965988159,-117.805999756,US,America/Los_Angeles
Robins Air Force Base,WRB,Warner Robins,32.640099,-83.591904,US,America/New_York
Mc Guire Air Force Base,WRI,Wrightstown,40.0155983,-74.59169769,US,America/New_York
Worland Municipal Airport,WRL,Worland,43.965698,-107.950996,US,America/Denver
Westerly State Airport,WST,Westerly,41.349602,-71.803398,US,America/New_York
Watsonville Municipal Airport,WVI,Watsonville,36.9356994629,-121.790000916,US,America/Los_Angeles
Waterville Robert Lafleur Airport,WVL,Waterville,44.5331993103,-69.6754989624,US,America/New_York
Cape May County Airport,WWD,Wildwood,39.0084991455,-74.9083023071,US,America/New_York
