SeatID,FlightID,SeatNumber,ClassID
47822,38990,G4,4
47823,60414,P31,1
47824,46511,E49,4
47825,95207,A28,2
47826,98439,Z15,4
47827,61299,B3,3
47828,98227,Y26,5
47829,98670,H31,2
47830,67195,A50,2
47831,3421,Z2,5
47832,40430,S16,4
47833,29495,J14,2
47834,12424,D11,3
47835,68617,Z2,2
47836,53908,B2,1
47837,45893,B30,2
47838,34715,K45,5
47839,16365,E46,1
47840,17042,E8,5
47841,23559,K10,5
47842,93401,R3,3
47843,27699,H32,1
47844,77806,C29,1
47845,24279,T9,5
47846,99434,G39,5
47847,62606,W35,4
47848,61564,H1,4
47849,3963,Y24,4
47850,23571,Y34,3
47851,17530,J23,1
47852,87450,B19,3
47853,97374,L22,5
47854,88859,L21,4
47855,71386,B9,4
47856,10798,L25,2
47857,11568,F11,3
47858,72538,D1,1
47859,10224,Z29,1
47860,59203,C21,4
47861,64255,H46,4
47862,10473,C4,3
47863,6571,Y9,2
47864,32598,B40,5
47865,80686,B11,3
47866,62544,Y5,2
47867,50961,G40,4
47868,63214,A12,5
47869,74548,N4,2
47870,60294,T1,1
47871,47117,P45,4
47872,80317,Y14,2
47873,14945,N11,5
47874,65560,T21,5
47875,18799,G40,3
47876,18403,P8,3
47877,93924,K50,2
47878,89988,G38,1
47879,14093,E1,4
47880,60622,T37,1
47881,33316,X30,4
47882,8752,D27,4
47883,968,W3,3
47884,67413,T11,1
47885,28709,L16,3
47886,27897,S44,4
47887,73123,M31,4
47888,36151,J29,4
47889,59016,L15,2
47890,789,R12,5
47891,66778,S45,5
47892,5515,D23,2
47893,8613,F40,4
47894,81448,N22,1
47895,4345,H26,1
47896,44660,W22,5
47897,27850,K28,4
47898,89510,H23,4
47899,21861,Z14,5
47900,2447,F20,4
47901,94739,S18,1
47902,18453,Y50,2
47903,86612,S49,3
47904,73230,H47,2
47905,96730,F8,1
47906,74206,G10,3
47907,49114,D5,5
47908,56920,Z50,5
47909,53226,T12,2
47910,18830,A37,3
47911,50951,E49,3
47912,67595,P4,3
47913,87640,Y48,4
47914,32916,C7,3
47915,71295,B50,3
47916,88904,F35,3
47917,62976,R50,4
47918,20781,M28,5
47919,97517,C27,2
47920,45807,J36,4
47921,19186,M50,1
47922,49935,A33,5
47923,94243,P47,5
47924,29007,G44,3
47925,90709,R45,4
47926,10593,B8,5
47927,26271,K23,1
47928,60255,T33,2
47929,3449,T2,1
47930,69695,E10,4
47931,33663,X21,3
47932,32894,N33,2
47933,23695,L48,3
47934,99323,X3,3
47935,96056,G23,1
47936,99791,R34,1
47937,55724,K21,2
47938,11788,M23,5
47939,52093,N6,2
47940,58016,M4,1
47941,29392,M19,5
47942,69505,J7,5
47943,2540,M1,2
47944,9395,A49,5
47945,46988,B22,3
47946,73988,W15,1
47947,93829,M10,2
47948,80592,F37,3
47949,42521,T2,4
47950,40210,G35,5
47951,43784,A26,5
47952,4080,B7,1
47953,26837,C14,2
47954,55605,J38,1
47955,70471,B37,2
47956,15858,R43,3
47957,77239,C4,1
47958,7390,T25,3
47959,44287,K49,5
47960,3944,X15,4
47961,56950,K45,2
47962,77426,D21,1
47963,62574,T42,2
47964,16030,Z50,4
47965,7615,S6,2
47966,23301,F16,1
47967,59137,Y6,3
47968,37190,G25,3
47969,42402,N11,1
47970,11201,R41,4
47971,11525,D5,4
47972,45449,S4,3
47973,54879,R4,5
47974,29334,Z6,4
47975,80838,Y33,3
47976,2905,N36,5
47977,69101,F40,4
47978,89860,D27,5
47979,98259,N21,2
47980,1955,M40,2
47981,80262,K48,3
47982,56890,L39,4
47983,93359,H35,4
47984,1121,L50,3
47985,21403,L32,2
47986,29166,X50,5
47987,69780,P18,5
47988,60413,M21,3
47989,97781,C13,3
47990,29626,A6,3
47991,40726,G11,3
47992,1595,Z44,3
47993,76598,C36,1
47994,42009,D35,1
47995,24214,J19,2
47996,34620,P27,2
47997,97643,K6,3
47998,99275,Y47,5
47999,21271,E32,1
48000,86853,R5,2
48001,55853,B48,5
48002,42119,F15,5
48003,1349,J11,4
48004,59290,N17,1
48005,66424,T37,4
48006,76578,C26,5
48007,14178,G34,5
48008,5483,X45,1
48009,36898,D10,1
48010,16227,Y29,4
48011,59801,K35,4
48012,55032,K22,2
48013,86201,J10,4
48014,41476,M46,3
48015,4840,F46,5
48016,402,D48,4
48017,76059,K2,4
48018,54927,Z21,1
48019,85532,L45,2
48020,59991,H48,5
48021,37173,N6,2
48022,9226,K23,4
48023,88966,X20,2
48024,74613,Y9,5
48025,56168,Z24,5
48026,95353,E2,5
48027,58442,H29,3
48028,83808,E50,5
48029,63168,A35,3
48030,39420,P20,1
48031,32646,X3,4
48032,77425,C36,1
48033,52041,S30,2
48034,83084,J18,1
48035,64014,S41,4
48036,41154,H42,2
48037,66719,Z30,4
48038,33461,K30,5
48039,2857,R31,5
48040,93506,M43,5
48041,99546,R5,1
48042,53560,H36,2
48043,23857,S14,5
48044,50470,J35,1
48045,83814,F27,3
48046,72265,A21,1
48047,7721,K36,1
48048,95624,K46,4
48049,56425,Z24,3
48050,92886,X33,3
48051,39788,C12,1
48052,44553,H29,5
48053,6992,R50,2
48054,4489,M31,5
48055,55507,K26,1
48056,84180,N18,5
48057,22735,A17,2
48058,28357,L9,3
48059,48839,N30,1
48060,89819,J45,4
48061,14046,J6,1
48062,70707,T48,1
48063,73750,N46,5
48064,38513,N15,1
48065,63242,R8,3
48066,29720,G45,2
48067,11324,Z31,3
48068,47654,H27,2
48069,67746,J8,2
48070,70964,N39,5
48071,88365,N23,4
48072,54151,L27,3
48073,46399,J45,4
48074,90394,F31,5
48075,28194,M33,3
48076,1619,R11,3
48077,17981,R16,5
48078,34836,W43,1
48079,64287,B32,5
48080,47666,H31,1
48081,25568,D3,5
48082,93252,M21,5
48083,86211,R3,4
48084,33919,L24,2
48085,31410,W20,3
48086,83428,D9,3
48087,6937,N29,5
48088,75292,Z49,3
48089,13674,B12,1
48090,73639,K21,2
48091,11768,W38,3
48092,89352,X41,2
48093,80735,K21,1
48094,68179,G11,1
48095,29935,P47,1
48096,8345,W35,3
48097,27570,E6,1
48098,70845,B36,2
48099,98094,M11,5
48100,64018,T7,4
48101,57155,K34,2
48102,41465,M17,4
48103,51427,S46,5
48104,90189,N10,2
48105,13882,N25,1
48106,7728,D40,2
48107,99800,D6,5
48108,47820,S11,2
48109,16167,K30,5
48110,40347,J36,3
48111,24754,S30,4
48112,6933,T24,2
48113,48024,G11,5
48114,30918,Z9,4
48115,28619,X45,5
48116,35747,Z8,3
48117,4342,L16,1
48118,23411,C8,4
48119,77251,B20,4
48120,93007,S43,1
48121,67668,W48,4
48122,30741,L23,2
48123,85543,A44,1
48124,81305,J25,2
48125,82863,T41,5
48126,31369,L5,1
48127,34227,Z6,4
48128,88898,N41,2
48129,71922,G2,2
48130,8578,Y45,1
48131,44892,Y33,2
48132,42718,T35,5
48133,24795,L28,2
48134,80194,A37,3
48135,51008,N46,1
48136,86849,R37,3
48137,75542,G3,4
48138,63732,A38,3
48139,79520,P24,5
48140,174,E38,1
48141,77555,K20,1
48142,20106,J29,5
48143,63753,S37,2
48144,54490,D7,2
48145,57170,G44,5
48146,53595,K36,4
48147,4389,M34,4
48148,43079,A31,2
48149,64891,Y48,2
48150,13081,E23,4
48151,6997,Y27,3
48152,83015,A42,1
48153,32582,F34,1
48154,90255,Y10,3
48155,92125,H27,3
48156,32555,L22,4
48157,67887,C23,2
48158,21205,W17,5
48159,41161,M46,3
48160,47885,H23,4
48161,76684,S42,5
48162,80357,R22,4
48163,29896,B35,3
48164,29617,K35,1
48165,15612,J43,1
48166,40428,W18,2
48167,76999,H30,2
48168,25635,M8,5
48169,20044,J38,5
48170,56614,L23,3
48171,57585,J50,5
48172,72043,D24,4
48173,35520,B35,3
48174,45274,X46,2
48175,15712,K38,3
48176,27437,W20,3
48177,79548,L45,2
48178,35461,K16,2
48179,88973,J11,2
48180,10948,R21,3
48181,94776,C20,2
48182,19819,X22,1
48183,70734,E25,4
48184,64338,J4,1
48185,91831,J38,4
48186,72173,N36,2
48187,86356,K43,5
48188,12153,X44,2
48189,81708,R10,4
48190,84955,D36,3
48191,96669,H1,4
48192,27230,W28,4
48193,38154,N39,3
48194,68399,D44,3
48195,33639,E24,3
48196,20956,X39,1
48197,98680,J24,3
48198,12341,J1,3
48199,47888,A46,2
48200,15117,T49,4
48201,88824,P25,2
48202,27362,W14,2
48203,67939,S11,2
48204,35500,K33,4
48205,35623,M34,1
48206,86854,J14,2
48207,62126,S45,5
48208,32246,L16,2
48209,7665,A19,5
48210,66213,D25,1
48211,91022,L10,4
48212,60321,D5,2
48213,11133,D44,4
48214,44846,R14,5
48215,62605,Y10,1
48216,11621,C6,2
48217,74610,F44,4
48218,58603,H38,3
48219,3825,E30,5
48220,25534,M27,2
48221,62910,B32,5
48222,62600,K34,4
48223,68648,X44,5
48224,54225,B2,1
48225,51922,F42,2
48226,12342,B44,4
48227,69972,X5,2
48228,8332,W1,2
48229,79273,Z22,3
48230,59846,L12,2
48231,67496,R30,2
48232,35329,G42,5
48233,56943,K6,1
48234,271,P44,2
48235,25267,B31,1
48236,3542,B8,4
48237,17494,B1,3
48238,87614,G6,2
48239,70077,N35,2
48240,19450,Y30,5
48241,55830,K7,1
48242,80700,L1,4
48243,52497,E24,4
48244,94308,D9,5
48245,44237,B36,2
48246,58169,B27,1
48247,18974,S10,4
48248,94777,A46,3
48249,83586,E41,3
48250,40288,E12,1
48251,83145,X15,5
48252,30458,C10,1
48253,46087,M10,1
48254,71547,R20,2
48255,19228,E28,1
48256,90800,Z31,3
48257,15591,P40,4
48258,73163,Z37,4
48259,10976,D5,1
48260,79994,B42,2
48261,50343,W5,2
48262,89628,L25,1
48263,41416,H11,2
48264,20488,A22,3
48265,61189,T15,3
48266,68130,A2,3
48267,68123,K23,5
48268,84715,B24,4
48269,23696,W49,3
48270,97756,Z21,5
48271,61093,P19,1
48272,6746,G18,4
48273,82903,A41,2
48274,66598,A28,2
48275,32403,R48,5
48276,14917,G1,3
48277,23477,Y8,4
48278,90853,Z38,4
48279,31792,S43,3
48280,38353,K7,3
48281,79523,J42,1
48282,44159,A42,4
48283,74346,Z33,4
48284,33307,S21,5
48285,64941,K33,4
48286,37735,F40,2
48287,5435,N8,3
48288,57087,J16,5
48289,31517,F46,4
48290,36805,D40,4
48291,53465,C34,3
48292,55158,Y13,3
48293,44007,F32,1
48294,75463,X9,3
48295,31483,N16,3
48296,49108,W28,2
48297,63234,R18,5
48298,1792,P5,1
48299,3454,Y25,3
48300,56231,D7,3
48301,60284,K17,1
48302,73151,G6,5
48303,94719,G18,4
48304,89223,C19,5
48305,38679,P39,3
48306,66911,S11,2
48307,29790,M7,2
48308,65885,W40,2
48309,58513,A32,4
48310,92925,C20,5
48311,85226,S26,2
48312,82009,R48,2
48313,48827,C18,1
48314,33765,F33,2
48315,43344,C46,4
48316,85170,Z21,2
48317,18617,P42,1
48318,36258,K24,1
48319,5528,W14,5
48320,26243,W50,1
48321,36429,C9,3
48322,39693,F16,1
48323,38319,X5,3
48324,73710,J50,4
48325,36913,G24,3
48326,3860,T36,3
48327,75192,J26,2
48328,66346,X20,3
48329,10094,F17,4
48330,23579,G6,2
48331,86819,B17,4
48332,73165,T10,2
48333,42195,N28,1
48334,37234,S10,4
48335,78190,T46,2
48336,57953,W19,3
48337,32811,K30,5
48338,17568,K24,2
48339,87767,L1,3
48340,40455,X22,1
48341,85200,H35,5
48342,16772,W5,4
48343,77043,X11,3
48344,94577,B9,5
48345,95516,E6,5
48346,51989,S38,2
48347,91200,Z34,2
48348,67266,B25,2
48349,61781,M17,4
48350,8760,X21,1
48351,46106,F50,2
48352,12772,E49,4
48353,62576,M35,2
48354,70383,Z15,4
48355,60685,D10,5
48356,44209,H40,4
48357,43486,D35,4
48358,79979,D3,2
48359,28357,Z23,5
48360,44578,D39,4
48361,43348,C49,5
48362,71200,J6,5
48363,3589,B5,4
48364,99913,T33,2
48365,75617,N50,1
48366,54817,E38,1
48367,91458,H12,5
48368,44581,H37,3
48369,35847,D28,2
48370,27304,F36,3
48371,24626,R28,4
48372,64872,S3,4
48373,67561,D12,2
48374,88159,A7,4
48375,64112,W15,1
48376,99037,K3,3
48377,20790,C10,1
48378,90758,Y5,5
48379,20199,J2,3
48380,93123,E45,2
48381,79477,C34,1
48382,5102,F39,3
48383,43887,H40,5
48384,81000,W17,2
48385,60734,H31,1
48386,34848,W50,2
48387,41859,A12,5
48388,51165,J21,5
48389,51198,Y40,3
48390,70075,C11,5
48391,51025,S17,5
48392,5161,B17,3
48393,21915,G22,1
48394,70295,G41,1
48395,36367,A27,1
48396,36051,G29,2
48397,26496,H9,2
48398,97651,W23,3
48399,7105,Z24,3
48400,43470,F34,2
48401,8376,F3,1
48402,99974,Z44,1
48403,21926,D10,2
48404,74516,R46,1
48405,96418,B12,3
48406,31819,Z41,1
48407,35369,T49,3
48408,12957,M21,5
48409,29359,W13,1
48410,73612,K45,1
48411,21177,J31,4
48412,92966,S39,3
48413,92712,J12,1
48414,39273,N19,4
48415,20535,M37,5
48416,4618,G11,2
48417,29395,E5,5
48418,16344,H26,4
48419,80699,K31,1
48420,92275,X37,4
48421,53204,K29,4
48422,82980,S27,5
48423,88553,L4,1
48424,55499,R18,5
48425,57708,G11,5
48426,98812,Z39,3
48427,50516,H35,5
48428,9155,F29,1
48429,90370,F40,5
48430,15109,R30,2
48431,57164,C48,4
48432,93100,W7,1
48433,46732,B3,1
48434,18955,J1,1
48435,62545,T5,4
48436,5138,X7,4
48437,68980,K32,1
48438,78317,K20,4
48439,81569,A9,1
48440,14151,J5,1
48441,47143,C4,3
48442,6924,M40,5
48443,57212,N16,2
48444,68409,S38,1
48445,67678,B14,5
48446,55764,L20,1
48447,38634,M43,1
48448,96479,K7,4
48449,71330,C9,4
48450,56648,W20,2
48451,30426,J11,3
48452,53921,G31,2
48453,39973,N14,3
48454,26577,G48,4
48455,69498,F24,5
48456,65830,P20,1
48457,87718,H45,1
48458,72633,Z31,3
48459,26636,T18,4
48460,97614,T9,3
48461,776,A43,3
48462,52765,N38,3
48463,83913,A36,3
48464,96245,X28,3
48465,65025,P48,4
48466,13784,L13,2
48467,18541,Y36,3
48468,23072,K38,1
48469,49319,T49,1
48470,21616,C5,2
48471,75840,B12,5
48472,33377,W3,4
48473,34447,S46,3
48474,48952,M30,4
48475,96584,G23,5
48476,11111,G43,5
48477,25382,B35,4
48478,47019,G10,3
48479,19946,S2,2
48480,38066,D42,1
48481,12640,F46,2
48482,37776,A1,5
48483,82772,A22,2
48484,3908,F8,3
48485,52175,P15,5
48486,14511,H40,5
48487,15521,T36,3
48488,68652,F35,1
48489,48173,A48,3
48490,81968,Z28,1
48491,69007,D18,3
48492,87102,R6,3
48493,99714,P22,5
48494,95861,T33,3
48495,52411,M4,3
48496,47294,W1,1
48497,9147,P30,3
48498,13781,X1,1
48499,58003,N26,1
48500,6758,X12,3
48501,75565,D44,1
48502,93500,H22,2
48503,16698,W12,2
48504,3039,X7,3
48505,90432,G7,4
48506,35887,L18,3
48507,29115,H27,5
48508,643,H16,5
48509,32395,S22,5
48510,59578,M34,5
48511,66793,A32,5
48512,57211,F37,3
48513,96171,X22,3
48514,45324,B18,3
48515,94797,K27,3
48516,33707,T22,1
48517,89521,X26,1
48518,10003,M30,1
48519,81584,X4,3
48520,64665,E47,2
48521,78909,B23,4
48522,9861,D28,3
48523,34600,E47,1
48524,46334,C30,3
48525,86616,A28,4
48526,98627,C12,2
48527,54402,W29,5
48528,21142,Z48,4
48529,18343,N40,4
48530,36745,L42,2
48531,76089,C21,4
48532,10094,H3,4
48533,6654,Z26,2
48534,94898,X17,3
48535,44945,F47,5
48536,86742,J20,2
48537,70839,S17,4
48538,43995,A35,4
48539,91109,K33,2
48540,34875,H19,3
48541,3199,S29,5
48542,57891,S40,4
48543,76629,F34,1
48544,62149,R10,5
48545,14010,A21,2
48546,89719,D2,5
48547,71703,W46,1
48548,83852,D20,2
48549,44171,R12,1
48550,28775,E26,2
48551,48860,G42,1
48552,41260,A22,2
48553,30604,T25,1
48554,19968,E24,2
48555,49838,C43,3
48556,22375,N8,1
48557,85225,F10,5
48558,93868,B44,1
48559,91352,Z45,4
48560,50377,T7,5
48561,62186,L15,1
48562,33328,F15,5
48563,26448,J6,3
48564,19664,T46,3
48565,43560,T18,4
48566,81353,P39,4
48567,16574,G9,5
48568,44433,S26,2
48569,56149,W46,4
48570,98952,Y45,3
48571,86683,J30,3
48572,21482,Y20,5
48573,19847,G3,1
48574,26313,J15,4
48575,59949,F35,1
48576,39697,B2,2
48577,97096,C20,5
48578,89050,B45,3
48579,43307,M16,4
48580,84973,W38,1
48581,96490,G40,1
48582,3912,T21,4
48583,34855,J48,4
48584,36861,N43,4
48585,59281,R7,2
48586,55335,G7,2
48587,54434,X27,1
48588,42312,Z37,3
48589,45976,S48,3
48590,17404,B48,4
48591,67874,M24,1
48592,63346,Z23,4
48593,47539,G20,3
48594,7890,R33,5
48595,42306,X17,5
48596,24235,K45,3
48597,25167,P5,4
48598,84166,M26,1
48599,61883,S12,3
48600,6778,P43,1
48601,59691,B41,2
48602,45563,E30,5
48603,32275,W39,4
48604,72665,X30,5
48605,78097,Y11,1
48606,91739,F20,2
48607,94425,T23,3
48608,2959,B14,5
48609,94137,M1,2
48610,66244,H36,5
48611,79292,J45,5
48612,38913,J14,5
48613,43043,B36,1
48614,41434,M25,2
48615,74480,H46,2
48616,88510,F49,3
48617,9731,R31,3
48618,42513,D5,5
48619,29180,G28,3
48620,10165,K1,1
48621,95089,N36,5
48622,69334,B46,1
48623,29200,N17,5
48624,57127,A46,3
48625,31293,X1,4
48626,17689,X44,5
48627,36383,B3,3
48628,38919,X17,4
48629,56870,Z35,1
48630,43046,R47,4
48631,38029,S50,3
48632,32700,R17,5
48633,26971,Z18,5
48634,61528,K49,4
48635,60384,B45,2
48636,27440,C19,5
48637,17163,J49,5
48638,27439,L23,3
48639,48278,N27,5
48640,4911,E7,3
48641,24508,Y25,4
48642,40525,M5,4
48643,90848,Y43,5
48644,54032,Z21,5
48645,82927,F44,2
48646,89598,M40,1
48647,14093,L45,4
48648,16889,Y15,1
48649,26118,D48,5
48650,86626,H25,1
48651,14363,L27,4
48652,88199,R50,3
48653,53383,M16,1
48654,66770,L18,5
48655,10139,H14,1
48656,31079,F29,4
48657,9409,Y36,2
48658,94443,D42,1
48659,19708,C14,3
48660,99961,A38,2
48661,26338,G9,2
48662,23304,N3,4
48663,14324,S42,5
48664,55072,D36,1
48665,67457,A36,1
48666,96156,Y17,3
48667,1541,E32,4
48668,57410,R34,3
48669,45126,Y42,5
48670,15231,F22,3
48671,96309,T39,4
48672,56177,E45,4
48673,17578,D38,2
48674,47865,Z32,3
48675,29482,Y6,4
48676,49331,E39,4
48677,847,X9,1
48678,54698,H39,5
48679,37021,E34,3
48680,23334,H16,1
48681,37254,X13,3
48682,76688,K20,1
48683,64463,G34,3
48684,30812,Y11,4
48685,39831,T18,1
48686,85814,X1,2
48687,27837,S17,4
48688,12428,Z39,2
48689,7174,J46,2
48690,45551,T16,5
48691,60324,A39,5
48692,3259,F17,1
48693,46420,X23,2
48694,32504,F21,5
48695,56746,W30,4
48696,92088,D22,4
48697,57718,B39,1
48698,32832,T7,1
48699,88027,E1,4
48700,11462,S7,3
48701,77267,X50,5
48702,74374,C17,2
48703,52030,X29,1
48704,49172,H46,5
48705,37981,T18,1
48706,50493,G1,4
48707,76022,P33,2
48708,78521,S6,3
48709,34030,S18,1
48710,20189,E37,2
48711,11918,X31,4
48712,17075,F2,4
48713,57416,T17,5
48714,88707,B1,2
48715,5388,B6,3
48716,77752,J31,4
48717,21264,W19,2
48718,84134,Z41,1
48719,55641,J12,3
48720,69772,M24,3
48721,80289,D2,5
48722,83642,S11,4
48723,12313,K48,2
48724,48380,L21,3
48725,41360,A40,2
48726,11819,W45,1
48727,48313,Y37,5
48728,71101,E29,4
48729,80989,Z32,5
48730,96517,D11,3
48731,86281,B17,5
48732,17445,J9,5
48733,42779,M11,4
48734,78308,L38,2
48735,33319,G40,3
48736,99193,H33,4
48737,96090,R46,1
48738,37618,N1,1
48739,56776,S43,5
48740,63427,W3,1
48741,77189,A10,1
48742,32874,N42,3
48743,1756,K20,1
48744,49581,D17,5
48745,15581,A47,1
48746,31934,X11,1
48747,49447,H1,4
48748,4458,T46,5
48749,5408,R33,5
48750,24001,S15,2
48751,90197,P4,3
48752,77425,Y45,4
48753,35236,K49,3
48754,34288,K41,5
48755,79429,W16,2
48756,99038,T15,4
48757,73472,L28,1
48758,5312,C37,3
48759,97536,M21,4
48760,94006,E20,2
48761,38057,B6,4
48762,29925,T24,1
48763,55870,P28,5
48764,6333,J17,1
48765,87311,Z26,2
48766,33284,W18,1
48767,82,E42,2
48768,98144,G21,4
48769,76055,Z25,5
48770,12000,C35,4
48771,35646,E37,5
48772,24933,L35,3
48773,88375,T46,4
48774,13206,R47,1
48775,11989,R49,1
48776,89002,K19,5
48777,22498,B5,3
48778,23746,Y23,4
48779,17771,B32,4
48780,37937,J9,5
48781,65198,D39,4
48782,97955,Z31,3
48783,85039,F16,5
48784,81979,W10,4
48785,1488,Y5,5
48786,89221,E42,1
48787,13606,K17,2
48788,13717,Z16,3
48789,8462,W38,1
48790,40841,W30,2
48791,94512,G18,5
48792,75590,C6,5
48793,78601,R24,4
48794,16528,A42,1
48795,61846,Z43,5
48796,63632,A22,4
48797,29028,K21,5
48798,28560,R50,2
48799,20402,B19,1
48800,58170,E37,2
48801,57455,T26,2
48802,66372,R41,5
48803,76953,J23,3
48804,54312,P21,5
48805,91096,E43,3
48806,42531,A46,2
48807,36014,S16,3
48808,40127,D46,2
48809,41686,E9,2
48810,46640,P27,2
48811,2551,R26,5
48812,78501,E38,5
48813,61544,G20,5
48814,28116,D28,4
48815,64901,Y15,4
48816,35253,M3,4
48817,53456,P22,3
48818,91574,X18,2
48819,75709,E1,1
48820,41328,K45,1
48821,12874,D25,2
48822,67025,J24,1
48823,42069,P16,3
48824,67456,P2,3
48825,52188,R21,4
48826,74316,B36,3
48827,9736,L1,4
48828,24871,A25,2
48829,96159,B40,3
48830,79058,Z48,4
48831,86694,P44,2
48832,11602,N26,1
48833,36833,F46,2
48834,88922,Z26,4
48835,79803,P45,5
48836,28784,T38,1
48837,41079,G5,5
48838,11579,T42,5
48839,96930,B6,3
48840,26355,H17,5
48841,37296,E16,3
48842,56128,P21,3
48843,9545,N21,3
48844,66936,M49,5
48845,67831,W3,1
48846,2522,B50,4
48847,23057,Z23,4
48848,50685,X22,5
48849,71278,R21,5
48850,12517,D48,1
48851,96425,M18,5
48852,94719,Y15,4
48853,98510,P13,2
48854,52756,M25,1
48855,41346,A1,1
48856,77517,A15,5
48857,59567,X31,4
48858,67100,L32,3
48859,22769,R28,1
48860,72777,E17,1
48861,77215,P48,3
48862,96381,P2,2
48863,7437,C12,4
48864,47182,E28,5
48865,69314,N27,3
48866,37946,L46,1
48867,27040,X31,5
48868,11395,S5,5
48869,43171,B8,3
48870,25676,K37,1
48871,67290,H44,5
48872,90156,P11,4
48873,28405,H16,5
48874,11044,E15,4
48875,37847,X48,2
48876,35195,F17,1
48877,39467,Y44,4
48878,2147,T29,2
48879,94948,J16,5
48880,75316,K49,4
48881,77408,N25,1
48882,63340,Z31,1
48883,82252,E13,1
48884,66684,E13,4
48885,49565,L39,1
48886,86759,K5,2
48887,71486,J1,1
48888,83465,Z13,5
48889,92705,M33,4
48890,7994,K49,2
48891,94045,F49,5
48892,96708,C29,5
48893,34875,N17,4
48894,78817,N31,3
48895,4759,S33,5
48896,88159,D13,4
48897,93443,J9,2
48898,60685,D31,4
48899,9057,L16,1
48900,6156,G50,4
48901,97698,L23,3
48902,92752,W49,5
48903,18691,P27,4
48904,61424,F49,1
48905,49852,L1,4
48906,56316,M14,4
48907,90769,A3,2
48908,85558,Z49,4
48909,16631,G30,2
48910,65858,T28,5
48911,2340,B46,1
48912,68884,W9,2
48913,25813,P39,5
48914,10346,X41,5
48915,90091,B47,5
48916,86697,T49,4
48917,93923,S44,4
48918,61297,D41,5
48919,1561,N3,2
48920,13185,B36,3
48921,92005,X35,3
48922,80273,T22,4
48923,88581,M22,5
48924,1623,W38,3
48925,4363,Z10,5
48926,43009,D12,3
48927,18379,E15,1
48928,97373,G44,1
48929,61757,M6,4
48930,9445,Z10,3
48931,76095,A14,2
48932,24381,R43,1
48933,87307,M14,2
48934,12270,L11,1
48935,33734,Z37,2
48936,10148,D26,1
48937,87146,D16,5
48938,60,L33,2
48939,66351,D10,1
48940,75023,R21,5
48941,61687,L28,1
48942,26119,P33,1
48943,41970,W14,2
48944,65395,Y7,3
48945,368,Z50,2
48946,90476,E18,1
48947,75703,G23,1
48948,31443,H23,5
48949,69904,N41,1
48950,86636,J48,2
48951,36874,E30,1
48952,71024,P7,5
48953,62046,K24,1
48954,38503,R19,3
48955,32706,K15,1
48956,25041,L43,3
48957,80925,R19,2
48958,91175,A26,2
48959,35109,C26,1
48960,15027,B8,2
48961,24581,N44,4
48962,88215,R7,4
48963,34758,F17,1
48964,90408,A42,4
48965,14196,S42,1
48966,40679,K47,3
48967,86752,S28,3
48968,54626,K47,4
48969,23581,Y32,4
48970,37248,Y4,3
48971,57674,A10,2
48972,77256,F3,5
48973,64008,M50,4
48974,71525,Z1,3
48975,15541,J16,4
48976,49672,H27,2
48977,43874,X25,4
48978,10448,X24,5
48979,81664,G32,5
48980,25621,P46,3
48981,8607,X37,3
48982,95514,S46,1
48983,30708,L2,1
48984,95248,W50,1
48985,61722,P27,3
48986,54468,C22,4
48987,31828,D27,2
48988,9704,C11,1
48989,72217,W43,4
48990,20282,C48,1
48991,96308,G20,2
48992,41273,E49,2
48993,28713,H30,3
48994,14318,P27,1
48995,97026,W2,3
48996,79669,H25,5
48997,145,Y43,3
48998,84471,F1,2
48999,98742,N3,4
49000,30501,B17,3
49001,82255,L38,3
49002,66896,C2,4
49003,63683,J35,3
49004,33511,F40,1
49005,43558,W32,3
49006,29124,B40,1
49007,11147,X44,2
49008,75951,Z10,3
49009,8376,M34,3
49010,12635,X19,3
49011,18721,M36,4
49012,18163,B12,3
49013,30590,A33,1
49014,30489,L14,3
49015,69132,T19,5
49016,46376,P41,1
49017,5405,F41,1
49018,45300,B20,3
49019,21158,B3,5
49020,62712,J31,4
49021,25930,D39,1
49022,83950,Z23,5
49023,59356,D4,2
49024,62870,S11,5
49025,46089,P35,4
49026,85039,H40,4
49027,28714,X49,5
49028,66159,P20,1
49029,39479,A48,1
49030,21423,M35,2
49031,77591,D32,3
49032,74850,A39,1
49033,40344,Z19,2
49034,70642,X1,1
49035,18194,H16,2
49036,96217,Y41,3
49037,66808,N32,3
49038,11493,B26,2
49039,76432,E3,3
49040,67643,E41,3
49041,24943,X50,2
49042,77844,Y44,3
49043,99619,B28,3
49044,93685,P46,3
49045,91372,C49,4
49046,71111,Y33,5
49047,37182,F28,2
49048,38508,L23,1
49049,69287,Y10,3
49050,55603,A44,4
49051,37182,D36,3
49052,19650,K9,1
49053,40988,R5,3
49054,16224,E19,1
49055,2158,A12,5
49056,2531,R44,5
49057,83855,G44,2
49058,20899,E39,2
49059,42575,G48,5
49060,41498,S12,3
49061,23724,W13,3
49062,53379,N33,5
49063,80166,R45,4
49064,796,Z47,2
49065,40409,Z6,1
49066,61671,L21,5
49067,32735,K15,3
49068,58433,M5,5
49069,807,R12,4
49070,38586,J6,1
49071,3125,R43,3
49072,66065,Y47,1
49073,85424,S49,3
49074,39498,W18,4
49075,72981,B50,1
49076,1765,F22,1
49077,48576,N2,3
49078,42068,E31,3
49079,8652,G30,5
49080,35582,B27,5
49081,27536,R11,3
49082,39801,N47,3
