CrewID,PilotID,HostessID,Hostess2ID,AssistantID
5975,2894,9025,3819,1333
5976,4985,3787,3822,4904
5977,1446,7466,5900,3875
5978,7381,1135,2077,7364
5979,8708,2705,5980,4298
5980,5374,5971,2546,4054
5981,9526,7968,3973,7022
5982,8115,6557,6719,1883
5983,4316,4626,4549,2836
5984,149,2564,7464,345
5985,2135,5844,3460,1082
5986,7314,3106,1426,1199
5987,3782,7462,4295,5625
5988,1255,2048,5798,3963
5989,1275,5917,9996,5909
5990,9347,5740,10000,3941
5991,2022,6660,6665,8546
5992,2525,3651,9306,5394
5993,6042,6833,1088,1731
5994,5130,3468,2326,302
5995,4340,2050,7003,1411
5996,3549,7469,2483,6310
5997,6060,2641,7530,4983
5998,875,5291,7793,9771
5999,7609,3665,3009,5855
6000,9104,927,4415,9661
6001,1553,3815,6640,9950
6002,6315,3299,1436,8376
6003,8098,8287,2885,4283
6004,1263,3462,7325,3605
6005,3585,9071,8382,3511
6006,6525,2443,4912,4677
6007,7131,4788,9821,4108
6008,1266,1595,3651,1911
6009,6422,2842,1171,6492
6010,596,1385,3992,3682
6011,2409,3416,9475,6629
6012,5609,9334,497,3251
6013,8481,9840,6243,4693
6014,5214,6059,2911,9810
6015,5045,378,4440,6028
6016,5243,3899,8681,7377
6017,3474,5168,6180,805
6018,2226,6737,5749,7486
6019,4079,5954,7768,7941
6020,3541,2050,2478,8239
6021,65,8168,2294,3846
6022,5823,5313,5851,58
6023,2924,5951,4203,5539
6024,282,5759,7152,5396
6025,9082,8844,6689,3582
6026,5609,2631,3970,9458
6027,3761,7508,7558,9926
6028,1683,3832,6611,4234
6029,333,6881,2908,8902
6030,1189,8677,1181,4436
6031,5480,7663,9215,5293
6032,7894,8388,874,8328
6033,8952,6844,2316,2438
6034,4507,9545,2608,3150
6035,1482,6166,7708,9551
6036,3686,329,2966,5211
6037,7907,9229,8181,2256
6038,9523,7534,8720,2811
6039,5923,8753,6465,2760
6040,5990,1646,2352,2901
6041,2645,647,1479,1574
6042,9145,5791,905,1132
6043,54,1474,2688,1014
6044,6205,3664,2978,292
6045,6878,9491,9835,832
6046,2425,3556,7455,1838
6047,6580,6404,9303,9177
6048,4318,6157,3337,9583
6049,9203,3662,7957,9847
6050,9308,9013,8334,3582
6051,4777,5494,7881,2347
6052,6072,2705,1693,1994
6053,2229,1064,4836,7782
6054,3132,5240,2469,5827
6055,8425,4268,5869,1916
6056,465,8482,3622,233
6057,5068,5540,1000,1933
6058,2970,5749,88,308
6059,5480,2742,3894,1717
6060,7032,8962,7811,2378
6061,7847,6504,7528,9631
6062,8682,5648,4156,2278
6063,5709,3200,4521,6897
6064,5983,6452,6106,2807
6065,1691,2936,8680,6039
6066,1113,7694,4480,2595
6067,1489,6916,7707,1569
6068,8405,3501,9450,6668
6069,2662,9773,9413,8630
6070,246,5769,5301,7524
6071,10,9422,6714,1123
6072,54,571,2382,4395
6073,9200,1776,3795,7367
6074,5574,1190,5596,2624
6075,8385,9823,1410,5254
6076,833,8833,5894,8238
6077,5038,2092,8123,7901
6078,2319,1003,5136,6721
6079,4516,8674,5843,8715
6080,8396,6962,5665,9673
6081,2466,479,2565,5928
6082,5997,827,840,6722
6083,2924,70,3670,2268
6084,2735,3537,9009,6622
6085,2245,4574,2355,1714
6086,3249,6259,2781,7562
6087,2951,6332,1826,5181
6088,9613,4868,7247,1099
6089,138,7324,3303,3229
6090,5367,7229,9133,2154
6091,2773,4749,9012,6776
6092,2739,5740,6086,5457
6093,8735,7628,5894,7426
6094,1406,8050,5116,9589
6095,8333,8186,7198,6228
6096,8432,5143,6838,6041
6097,5986,1565,9862,8038
6098,909,766,7930,6068
6099,460,7129,4984,5558
6100,2079,1106,500,7999
6101,7560,1111,2534,4469
6102,3379,6100,9345,4478
6103,6973,920,7061,2855
6104,7934,6133,5984,5344
6105,3050,5527,6605,4063
6106,5068,2558,5235,4296
6107,8905,1474,9412,6732
6108,4776,216,5799,4968
6109,779,387,3556,7162
6110,5897,6718,1049,5629
6111,7010,1898,1479,5815
6112,3943,2527,4051,9995
6113,6010,1002,1203,3283
6114,4503,4485,4734,9151
6115,2467,4216,2558,8554
6116,4426,4252,1596,4030
6117,7760,4972,1060,4260
6118,9281,1797,6446,3901
6119,7577,3995,9843,8221
6120,9774,4376,5385,2814
6121,9902,8609,840,5963
6122,8014,2394,3437,2646
6123,2502,2738,5205,72
6124,5119,5967,6906,8067
6125,2358,762,6253,2592
6126,8386,2321,843,1778
6127,6301,7288,4364,5162
6128,1489,6881,807,6683
6129,205,6104,4455,1152
6130,3098,4098,7259,4712
6131,2957,3514,5373,5879
6132,602,9558,9138,6918
6133,2621,8170,2031,604
6134,138,3001,9981,5691
6135,4470,9721,5437,4942
6136,7634,3,5976,659
6137,8124,6207,5342,1921
6138,4927,9211,8469,2897
6139,8790,8184,7957,4998
6140,6621,7623,8066,8424
6141,2829,1822,2476,3129
6142,6636,682,6498,4306
6143,6860,4415,2285,3544
6144,9093,370,7672,9188
6145,1297,4973,5154,5994
6146,9205,1943,7148,4292
6147,8435,3333,5242,4005
6148,2282,8607,7118,845
6149,9232,449,3441,1172
6150,7159,5721,370,2296
6151,4422,6552,4089,6075
6152,6849,9679,9621,6057
6153,3430,2460,1373,2248
6154,9791,9803,7508,7036
6155,1246,5864,566,1162
6156,3385,3433,1937,3990
6157,3561,3954,9294,2902
6158,9732,1859,9417,2278
6159,780,686,2728,777
6160,1589,1864,375,7753
6161,2396,9471,4008,198
6162,5034,7011,4784,967
6163,7934,2847,1308,5471
6164,9863,8826,8031,9609
6165,9650,2317,5327,3997
6166,8502,4745,807,2862
6167,3047,9191,5717,2120
6168,6181,387,4743,7380
6169,6603,1797,3927,1024
6170,5008,6446,3277,8138
6171,4778,8924,5523,1048
6172,3674,5296,5844,4338
6173,9280,927,7982,8245
6174,9134,9407,2468,8206
6175,7293,7024,6131,2431
6176,9285,8323,7558,5658
6177,3943,1681,6703,4093
6178,6610,8399,3461,168
6179,3131,657,8111,1558
6180,5542,968,7740,5529
6181,1075,2465,7180,9647
6182,581,8268,6888,7545
6183,4081,1587,2351,9923
6184,8824,1147,8347,5089
6185,8839,4467,129,1497
6186,2086,6534,1111,6312
6187,5009,2010,6167,8592
6188,3856,4167,608,5549
6189,9570,4086,1330,9958
6190,5489,7455,6770,9169
6191,9672,9751,5679,6389
6192,9988,8977,9681,176
6193,741,5958,1332,6539
6194,3536,1221,7597,991
6195,7719,9372,4672,7779
6196,7609,2528,1351,9752
6197,2712,6,2014,107
6198,499,3309,3460,3882
6199,6992,102,5494,4762
6200,551,3199,877,3320
6201,2759,8628,3948,8162
6202,5027,5137,766,2861
6203,9365,3475,5791,8150
6204,2673,9118,6383,1816
6205,245,2846,818,2954
6206,9506,6401,7705,1905
6207,1034,3675,6920,1738
6208,558,6786,9614,6065
6209,7285,4087,7525,8736
6210,8311,7361,3991,3224
6211,3686,8834,4070,6959
6212,7863,237,7677,3342
6213,246,5958,7097,3744
6214,6647,3759,9856,2866
6215,4320,5894,8491,2867
6216,6700,1330,1799,7562
6217,7636,4067,9430,9282
6218,5222,2141,8536,5562
6219,6031,1486,2774,9683
6220,4777,9064,1647,9986
6221,3828,5087,9298,7561
6222,5985,3401,3350,4708
6223,2020,2308,7570,926
6224,6743,4703,5373,3914
6225,2101,5734,1959,8472
6226,9199,2547,3815,8328
6227,9514,9217,8770,3649
6228,6163,4480,6095,5091
6229,6113,529,7525,4811
6230,2797,6677,9127,8544
6231,3494,84,6020,3136
6232,5109,592,8894,3190
6233,338,2554,6123,6531
6234,7514,3390,1481,212
6235,240,7222,8831,1909
6236,3939,6895,3885,9031
6237,6855,3185,3185,5800
6238,5303,7687,9229,3867
6239,1662,4930,7216,3278
6240,1836,5650,3883,4246
6241,3560,2076,141,5766
6242,6990,3217,943,986
6243,606,4135,4699,1672
6244,305,7216,3191,6682
6245,6744,6753,861,5927
6246,8404,5777,9241,732
6247,17,3242,2511,619
6248,4456,5291,6374,6608
6249,9650,5287,5191,5663
6250,4716,517,2639,3130
6251,8061,7,4135,4525
6252,346,281,9816,5260
6253,9809,1762,1663,8261
6254,3281,4263,7919,904
6255,629,7144,9605,5051
6256,3393,7828,2751,1058
6257,9134,5843,4369,9282
6258,2830,624,2751,9933
6259,5570,5759,6332,107
6260,6014,7913,6396,1787
6261,4688,3757,223,989
6262,625,9722,1544,18
6263,9575,8347,7343,6229
6264,6173,2269,5072,2518
6265,1268,6544,2253,9529
6266,2259,23,9307,4967
6267,2711,4236,1646,9393
6268,3724,8284,8830,2300
6269,1542,6549,4440,5524
6270,4949,3137,9780,3163
6271,8481,9062,7331,1509
6272,3937,4000,6828,1314
6273,4105,4923,4751,4059
6274,6592,3988,3629,966
6275,4789,4538,2876,5921
6276,7094,3851,6879,5067
6277,6697,8762,1693,5600
6278,3004,7982,8155,2486
6279,7506,7500,2802,9327
6280,844,2528,8466,9483
6281,7078,8422,9256,1224
6282,4896,3029,7342,7980
6283,6044,4759,1956,3268
6284,7703,5291,7511,7513
6285,3907,8017,2798,5325
6286,8496,8606,4862,2731
6287,94,3482,9698,9353
6288,9419,1295,1232,6568
6289,5570,3469,3810,3210
6290,8744,6737,1990,6419
6291,1948,2032,3311,6356
6292,5405,5565,2044,1794
6293,9671,3675,1103,1363
6294,3010,4203,5683,207
6295,6385,2065,4755,3121
6296,2037,9729,9955,3439
6297,3048,7260,8358,6335
6298,4952,7128,1050,4246
6299,6472,2065,2241,2248
6300,8571,7220,1359,3933
6301,143,44,1639,225
6302,8685,9455,1656,1461
6303,7032,5592,5092,8779
6304,7424,9916,4784,7557
6305,6246,1583,8613,114
6306,7803,1705,2653,8940
6307,3042,7730,3696,7205
6308,1728,4041,6056,1371
6309,1026,3101,9772,9538
6310,5609,7226,9635,9279
6311,3841,7084,3501,6632
6312,7272,3307,9322,593
6313,895,6745,7669,1970
6314,4482,6261,2377,9726
6315,5977,9360,1177,7255
6316,5455,4061,1711,8979
6317,1121,4955,1474,1056
6318,8735,8064,3322,2306
6319,8124,3580,242,8436
6320,8127,3758,7584,5151
6321,7370,2082,8916,2529
6322,4694,800,5759,7520
6323,3674,2999,4982,9259
6324,7829,3053,5413,208
6325,8713,4992,7395,2512
6326,7527,3420,5240,3330
6327,5780,1670,3713,4274
6328,9354,9992,7303,5792
6329,6983,1408,3075,9567
6330,8047,5995,5540,2607
6331,5270,842,7438,2831
6332,1369,7866,7237,5498
6333,9030,9229,6162,3308
6334,3383,9562,5932,4062
6335,1798,4000,8805,7231
6336,2645,3357,9233,2218
6337,5175,9898,4132,2292
6338,3943,2368,3240,4343
6339,39,5779,6943,7592
6340,6972,8939,1533,9095
6341,5000,5851,6892,6902
6342,6829,7458,4574,6716
6343,3595,8399,630,9557
6344,8386,3433,5494,8079
6345,3779,818,8611,8060
6346,5983,3530,3635,3265
6347,149,2089,682,9507
6348,5689,5960,8982,2182
6349,8212,209,1548,1890
6350,2012,2652,2380,2491
6351,5702,2222,6936,9594
6352,3884,9163,1330,998
6353,691,6329,6482,5350
6354,5504,717,7841,8026
6355,9770,5752,8722,5463
6356,921,1011,3437,1994
6357,828,7839,260,4085
6358,4125,4300,8089,7190
6359,1793,7916,4801,9289
6360,4243,6406,5083,976
6361,1,7955,4682,1014
6362,9892,1345,5257,7248
6363,4704,91,1470,5046
6364,9994,3669,3433,5930
6365,3069,9409,9361,567
6366,5574,4405,131,8133
6367,6268,5228,7024,5927
6368,5024,8926,7820,2586
6369,7035,6557,3664,1803
6370,5745,8896,7793,452
6371,1903,1416,9268,1832
6372,751,5279,8471,5867
6373,6035,5436,3475,2365
6374,6690,9870,5948,1339
6375,8735,4597,1912,8190
6376,6493,69,8977,4206
6377,8394,1066,1261,1331
6378,2271,1439,2200,8979
6379,5873,16,7808,1371
6380,4786,5952,6729,838
6381,6491,4905,6329,3122
6382,7176,5491,6847,3802
6383,3856,4089,9033,7646
6384,9750,4284,8551,1659
6385,6523,8675,9629,1911
6386,7434,2916,6249,3986
6387,9462,5964,3100,9551
6388,1041,7037,1596,2182
6389,5374,9558,6991,5644
6390,3044,8765,2679,3963
6391,8961,1358,8193,7346
6392,4716,1112,5784,7345
6393,3281,6049,8016,2749
6394,3127,3442,5966,145
6395,7842,3611,5548,9649
6396,2676,2038,644,4891
6397,9414,5470,6725,6862
6398,2994,7889,2714,7986
6399,4511,6594,7840,893
6400,3709,7177,3217,4552
6401,9186,4521,3326,8783
6402,8318,7687,69,4062
6403,5840,9697,4992,8473
6404,7094,8529,1354,5875
6405,790,7386,5241,9619
6406,9670,8399,6962,5208
6407,8450,8501,1269,739
6408,3394,1785,1751,7844
6409,8547,2700,4992,5963
6410,1494,6100,505,4298
6411,3624,7316,1431,1376
6412,4684,4352,8636,6507
6413,6908,5776,8698,1538
6414,4004,1358,6594,5700
6415,6290,3013,2568,9125
6416,962,682,1348,2068
6417,5656,4405,5627,9912
6418,3790,8039,8916,3952
6419,3998,4216,5460,7691
6420,3042,5759,9916,2729
6421,8203,4877,6332,1890
6422,5566,630,3519,3247
6423,4256,7455,6095,5910
6424,3196,2498,3025,7981
6425,3022,1455,2482,9620
6426,6797,7510,2808,5089
6427,521,4598,8698,6832
6428,412,6461,8111,7329
6429,3935,8561,8189,4662
6430,8350,7686,5202,8197
6431,7073,7669,1144,1340
6432,9884,7965,9870,7028
6433,4514,6273,6825,3715
6434,5447,9472,1663,9537
6435,4990,6482,1232,3203
6436,3010,4656,8901,9188
6437,3343,1918,7182,567
6438,9540,2149,4236,264
6439,6743,3469,3978,2295
6440,8822,646,2738,1949
6441,5333,9420,2796,6152
6442,7726,1242,6753,9849
6443,3888,824,4828,9872
6444,2359,5213,9751,8132
6445,4826,4587,6086,2600
6446,8450,1388,3089,3792
6447,4786,2459,4629,7439
6448,8292,8284,6126,8541
6449,6749,6377,9731,8214
6450,7158,3318,4535,6037
6451,2185,5127,2734,8137
6452,4141,1631,70,6443
6453,9871,6714,9165,5508
6454,7743,6104,5461,1963
6455,9575,3894,5531,4257
6456,4935,1311,3608,5421
6457,4114,9930,8126,4782
6458,7158,8796,4282,2181
6459,1459,9835,2071,2042
6460,9581,6351,8753,675
6461,4264,519,6077,9715
6462,8836,4037,943,2807
6463,7105,4055,4524,4729
6464,4640,8327,900,163
6465,1420,9688,44,7224
6466,3738,9253,7229,3722
6467,9195,4631,3793,9390
6468,2272,4490,1177,5608
6469,4047,4069,230,3547
6470,2990,9241,1359,5323
6471,8028,2253,4792,5290
6472,6136,1554,747,5682
6473,5493,2940,1919,1347
6474,6058,3372,2891,1643
6475,2396,9228,4240,250
6476,4975,1372,8782,4676
6477,7727,5954,3755,1562
6478,2026,2805,9088,7113
6479,4052,4874,9985,7640
6480,5304,1163,7913,8277
6481,2124,1956,4118,9020
6482,9759,2704,8407,7614
6483,6216,2842,9785,5578
6484,1116,3806,1473,8973
6485,5138,8993,7738,9690
6486,1435,7749,1223,7875
6487,6235,8914,3040,1675
6488,3828,2479,2417,2005
6489,8263,1115,9934,6419
6490,4599,2476,7731,9938
6491,6448,6123,7757,9991
6492,6744,2092,8719,8278
6493,9504,9667,9624,6468
6494,1255,9657,2599,7443
6495,3996,5291,9268,2961
6496,6741,7617,402,4854
6497,6851,4508,7734,1384
6498,6473,8901,5079,6389
6499,8093,8347,7793,4501
6500,5811,6206,8010,9609
6501,1122,3625,8723,7349
6502,3483,8293,8358,9847
6503,9658,3008,6770,58
6504,9949,7216,8123,1202
6505,8749,2219,1969,2045
6506,8899,7690,4145,1949
6507,7239,6736,1135,5571
6508,7160,2351,3625,5046
6509,4739,9409,5665,8758
6510,2551,1351,3970,8745
6511,3917,876,5167,3203
6512,5036,725,5908,5457
6513,5331,2652,4992,9653
6514,6815,1346,4856,9162
6515,2495,1681,7007,3749
6516,4727,3995,8168,3631
6517,5631,1621,7191,9842
6518,4230,6307,6319,5827
6519,5225,1130,1670,2624
6520,6320,6736,9241,8791
6521,7285,5474,4000,9814
6522,1429,3064,8618,942
6523,6473,4768,5648,5428
6524,4297,5370,1587,7136
6525,5997,2205,3699,9674
6526,3624,7690,3480,6098
6527,2680,4483,1810,9534
6528,2593,6940,2522,1476
6529,8379,5379,6421,5401
6530,6154,1012,7166,6707
6531,7636,639,7717,6322
6532,5859,2885,6121,6808
6533,8455,4236,9675,5290
6534,2142,2564,2014,6570
6535,1271,8169,3586,4834
6536,7590,6519,2787,6380
6537,6415,6530,5795,1558
6538,3440,2192,1993,3243
6539,9037,7144,463,7018
6540,3205,1898,8719,9290
6541,5774,9485,6569,2890
6542,7350,8831,275,1674
6543,46,1687,4567,9530
6544,2325,7040,5200,1506
6545,629,4710,9577,6115
6546,9299,592,8147,5164
6547,9890,665,7773,3079
6548,711,1821,4203,3063
6549,7503,8297,878,241
6550,570,2746,6202,2458
6551,8701,3670,3416,330
6552,5574,1407,1308,4222
6553,1200,6710,5531,1412
6554,8204,1687,2265,8120
6555,1980,3431,3074,7308
6556,5747,889,2904,9912
6557,1573,2667,9050,1638
6558,6603,535,7383,7225
6559,9462,3468,4007,7419
6560,8045,3087,9239,2764
6561,3672,5914,7262,1947
6562,5652,1017,387,5868
6563,7754,7768,8889,6560
6564,251,2986,2523,931
6565,2020,9855,1194,3138
6566,4889,2225,9898,1371
6567,8931,6332,5137,452
6568,5303,7204,3075,5882
6569,5730,682,156,3122
6570,6633,1937,6020,6000
6571,5442,3691,3578,8083
6572,5367,2899,9729,5607
6573,6394,6144,5470,5255
6574,9093,5370,618,151
6575,7149,8983,9695,2851
6576,4121,4883,9003,2930
6577,9500,5128,3775,4552
6578,2665,3650,9336,9031
6579,4025,9312,6067,8781
6580,6893,411,6337,1162
6581,9754,2044,5564,6239
6582,5535,1588,7399,8060
6583,8345,3810,758,1138
6584,5357,6581,6257,6046
6585,2132,3577,678,5691
6586,312,2738,1195,7364
6587,735,9223,5296,9293
6588,9740,9559,4742,1334
6589,2594,5467,7767,472
6590,1662,4988,88,3321
6591,2971,2404,1912,4665
6592,8957,2000,254,2627
6593,2375,1588,2127,7939
6594,4960,7351,6204,902
6595,9037,4372,5136,2753
6596,7094,6326,6777,4163
6597,9368,6463,7084,3358
6598,7595,9627,5507,979
6599,1807,5042,3199,6658
6600,6896,9050,8063,896
6601,8232,663,5785,8025
6602,3874,2931,8023,9042
6603,4340,3351,8195,9248
6604,7560,4413,8752,4959
6605,4448,1218,2206,5151
6606,1842,3704,6630,8113
6607,5206,6790,4231,9443
6608,1026,8155,5352,1902
6609,8321,1020,8267,2960
6610,7143,4282,9191,631
6611,1942,1530,1814,8800
6612,7514,6017,204,6371
6613,348,1470,4809,2977
6614,6405,4922,8580,6652
6615,1192,3622,8128,4349
6616,3950,387,8471,8290
6617,7879,9830,2945,8757
6618,8350,8461,716,3621
6619,4179,2186,2796,5337
6620,398,1269,2661,1998
6621,8635,4887,3053,4976
6622,3428,7042,743,3285
6623,6316,9982,3527,6052
6624,2912,2469,7746,8945
6625,4493,3949,1066,9642
6626,7195,1755,6688,5910
6627,8435,3064,1316,4477
6628,3386,3559,9175,1983
6629,2673,3751,5581,8278
6630,1054,3721,2399,9259
6631,3863,7838,462,4662
6632,173,2907,3519,4475
6633,9650,9276,2351,9920
6634,1080,5954,9475,6622
6635,4218,6129,1065,8174
6636,4204,7793,1587,1529
6637,4668,6866,4535,7107
6638,3683,5475,4208,8969
6639,6002,3355,7750,4911
6640,7251,2816,2027,6348
6641,7904,5190,9457,1015
6642,2025,3584,2706,9259
6643,6515,1049,8644,7914
6644,8998,8793,2548,6998
6645,3849,8470,9436,6467
6646,4451,6909,7268,5637
6647,7601,6848,1466,8603
6648,94,1962,3081,3291
6649,5696,3001,5315,8810
6650,6154,3679,2706,383
6651,181,4126,2617,6262
6652,6089,8213,6134,9747
6653,3264,6462,1750,6192
6654,690,2404,88,4829
6655,9782,5001,2522,9507
6656,5330,8381,4096,9832
6657,1650,7838,1870,420
6658,9203,6185,1587,4525
6659,4893,3078,9827,9092
6660,7869,9862,2513,5880
6661,7514,5959,9382,8389
6662,792,3886,428,6314
6663,5326,217,7222,2977
6664,3929,5196,7622,4196
6665,5757,2032,4787,7095
6666,3161,4074,3388,2627
6667,1869,69,855,154
6668,5250,6140,4145,7723
6669,1287,7930,5413,4064
6670,2017,6446,716,384
6671,3772,4135,5740,856
6672,6030,3824,9420,5714
6673,3471,8846,4048,4257
6674,9585,2084,7511,1379
6675,1513,8408,5967,1336
6676,691,7650,3480,6097
6677,3936,5200,6656,5586
6678,5912,3920,5844,6683
6679,8414,9485,2405,3535
6680,5646,5049,4474,3678
6681,1493,4170,1541,6977
6682,6111,5472,9675,3049
6683,5456,369,6881,1337
6684,658,1782,4405,5505
6685,6375,8674,5056,3370
6686,2450,5397,6858,7721
6687,9281,406,9223,1299
6688,4447,1431,4113,594
6689,355,410,944,2500
6690,2487,6655,5166,6285
6691,6511,493,2290,1930
6692,1942,7668,5049,2880
6693,4204,8611,8482,4683
6694,5008,7621,1004,7545
6695,9428,9251,3506,5561
6696,2989,1699,1169,9582
6697,2872,9071,2908,8406
6698,9949,6026,5154,2444
6699,892,8729,4810,7612
6700,5514,88,8644,8623
6701,98,7689,3823,2754
6702,1488,4175,7510,3391
6703,5595,4038,9749,9326
6704,5319,9422,5900,4371
6705,8855,7125,1417,1238
6706,8625,4923,1388,5025
6707,6174,6641,7263,8570
6708,2348,6383,7816,9180
6709,2684,3721,7987,4632
6710,2645,8608,373,3905
6711,9994,6807,3629,631
6712,2036,6650,3271,8437
6713,9048,7479,7663,8067
6714,9205,1720,1181,1260
6715,2249,5262,718,5025
6716,5484,9108,6202,2646
6717,6521,7670,8186,3548
6718,4162,9328,28,9085
6719,3672,639,1754,3547
6720,2109,3626,2437,6785
6721,2384,644,4937,9259
6722,4546,3719,3608,7308
6723,6841,9213,6688,5135
6724,125,2568,7534,1540
6725,5755,4439,1705,8227
6726,6829,6056,8183,4635
6727,6189,279,5752,6008
6728,7608,2361,4010,5901
6729,9022,4099,2558,9443
6730,8151,3528,5088,2758
6731,7275,1507,3123,6228
6732,4716,6166,6332,4791
6733,5341,1416,2629,888
6734,6331,9785,7534,3804
6735,5873,2103,2919,4128
6736,9022,1157,969,2879
6737,945,4748,5716,5550
6738,2695,3258,8819,2983
6739,6724,3072,1516,4527
6740,7891,1394,6866,8328
6741,4053,2539,1853,5103
6742,1329,57,7152,5981
6743,8275,4649,5628,1383
6744,3561,1848,7892,5963
6745,9365,8302,1621,5968
6746,9346,2685,7118,8306
6747,8233,6627,1300,9100
6748,8899,8819,7287,4330
6749,711,9604,2631,9219
6750,371,7110,6596,8810
6751,6142,4240,2899,3866
6752,7484,8142,3826,7561
6753,4671,6121,2685,151
6754,3381,646,1474,7490
6755,4016,5623,1326,3473
6756,2636,5833,6596,7253
6757,9709,1065,4445,2198
6758,575,4474,4471,7610
6759,2115,6092,5157,6773
6760,4176,8850,2709,4210
6761,1756,652,6774,4738
6762,8858,6358,1087,6684
6763,9813,9928,5087,7999
6764,719,4725,6519,8140
6765,3716,5517,8729,3547
6766,3849,9211,7216,5323
6767,4281,3352,8785,6471
6768,1296,1309,6701,572
6769,6252,6125,4866,5139
6770,1094,8663,5407,3164
6771,5243,85,1950,3524
6772,7360,1400,7621,6670
6773,3512,9679,9928,7980
6774,394,7662,8628,1626
6775,7270,301,5694,5051
6776,9732,3612,5615,330
6777,2680,4825,7597,4872
6778,7574,5845,9012,7688
6779,400,5773,4890,5337
6780,7579,905,7237,8845
6781,1553,6714,4747,8163
6782,8884,8181,5657,6635
6783,5743,2266,3352,6971
6784,3220,4360,6104,1238
6785,4694,1621,9856,2292
6786,4264,5386,5946,7505
6787,4204,9197,3180,5074
6788,5389,6297,8754,1736
6789,4105,3912,1901,6912
6790,3000,9009,5062,8437
6791,7595,7932,9739,1900
6792,6754,8844,6919,7435
6793,623,4037,7919,2867
6794,1271,3557,5496,5131
6795,9716,7101,6500,3867
6796,9523,4048,1391,6541
6797,9059,2706,5257,816
6798,5823,9955,7517,5929
6799,2434,462,5540,229
6800,860,335,4492,4412
6801,2835,3465,4432,5253
6802,5374,2694,7007,1001
6803,2190,6948,672,6870
6804,6720,1326,9694,2120
6805,6580,8746,8763,8221
6806,851,4844,8914,3660
6807,8217,16,1565,3621
6808,863,7333,19,142
6809,5405,1291,3088,4818
6810,3212,6131,831,4294
6811,6317,3294,3691,9616
6812,1189,3279,1786,3020
6813,2853,8059,3759,3215
6814,4451,2162,296,3435
6815,4230,7198,9698,8067
6816,8502,6383,6991,8097
6817,1584,2082,267,5624
6818,1246,2999,1020,2827
6819,9295,1959,7097,9765
6820,3115,3008,5174,1585
6821,6885,5279,5452,1837
6822,4172,6801,3469,2102
6823,8047,9734,5070,5481
6824,8443,5773,7605,888
6825,4668,639,1170,6347
6826,6194,2200,9344,2824
6827,3730,5029,3691,4030
6828,1534,4364,7534,2535
6829,8774,3026,8852,8629
6830,175,4744,5356,7369
6831,9139,7707,6017,3120
6832,1951,5835,1103,9699
6833,5813,2455,9223,1260
6834,1884,433,500,9326
6835,5568,7708,7943,8163
6836,226,2330,8523,1879
6837,1174,6408,3705,4811
6838,9367,1064,7656,4766
6839,1680,93,5342,1229
6840,5983,7182,8608,4108
6841,5146,2899,7170,1578
6842,2281,6596,8891,8759
6843,7509,6557,162,2278
6844,7637,7740,3924,1890
6845,9682,7129,6220,6857
6846,7865,6490,8395,7311
6847,6375,4414,3588,8923
6848,8669,9517,7607,674
