year,type,manufacturer,model,engines,seats,engine,aircraftId
1997.0,Fixed wing multi engine,BOEING,737-3H4,2,149,Turbo-fan,2034
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,2035
2007.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2036
1997.0,Fixed wing multi engine,BOEING,737-3H4,2,149,Turbo-fan,2037
1993.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2038
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,2039
2007.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2040
1985.0,Fixed wing multi engine,BOEING,737-3L9,2,149,Turbo-fan,2041
1993.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2042
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,2043
1990.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2044
2007.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2045
1985.0,Fixed wing multi engine,BOEING,737-3L9,2,149,Turbo-fan,2046
1993.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2047
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,2048
1990.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2049
2007.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2050
1985.0,Fixed wing multi engine,BOEING,737-301,2,149,Turbo-fan,2051
1993.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2052
2000.0,Fixed wing multi engine,BOEING,767-424ER,2,292,Turbo-jet,2053
2001.0,Fixed wing multi engine,BOEING,767-424ER,2,292,Turbo-jet,2054
2002.0,Fixed wing multi engine,BOEING,767-424ER,2,292,Turbo-jet,2055
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,2056
1990.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2057
1985.0,Fixed wing multi engine,BOEING,737-301,2,149,Turbo-fan,2058
1993.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2059
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,2060
1990.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2061
2007.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2062
1993.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2063
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,2064
1991.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2065
2007.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2066
1985.0,Fixed wing multi engine,BOEING,737-3Q8,2,149,Turbo-fan,2067
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,2068
1991.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2069
2007.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2070
1985.0,Fixed wing multi engine,BOEING,737-3Q8,2,149,Turbo-fan,2071
1993.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2072
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,2073
1991.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2074
1998.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2075
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,2076
1991.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2077
2007.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2078
1998.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2079
1986.0,Fixed wing multi engine,BOEING,737-3Y0,2,149,Turbo-fan,2080
1991.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2081
1998.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2082
2002.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,2083
1991.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2084
1998.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2085
2013.0,Fixed wing multi engine,BOEING,737-924ER,2,191,Turbo-fan,2086
2013.0,Fixed wing multi engine,BOEING,737-924ER,2,191,Turbo-fan,2087
2002.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2088
1991.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2089
1999.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2090
2002.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2091
1991.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2092
1987.0,Fixed wing multi engine,BOEING,737-3A4,2,149,Turbo-jet,2093
1999.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2094
1999.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2095
1999.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2096
1999.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2097
2000.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2098
2000.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2099
2000.0,Fixed wing multi engine,BOEING,767-424ER,2,292,Turbo-jet,2100
2002.0,Fixed wing multi engine,BOEING,767-424ER,2,292,Turbo-jet,2101
2000.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2102
2000.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2103
2000.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2104
2000.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2105
2000.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2106
1992.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2107
1988.0,Fixed wing multi engine,BOEING,737-3G7,2,149,Turbo-jet,2108
,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2109
1990.0,Fixed wing multi engine,BOEING,747-451,4,450,Turbo-jet,2110
2000.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2111
2000.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2112
2000.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2113
1999.0,Fixed wing multi engine,BOEING,757-224,2,178,Turbo-jet,2114
2000.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2115
2000.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2116
2001.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2117
2001.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2118
2001.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2119
1992.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2120
1999.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2121
2004.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2122
1992.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2123
1999.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2124
,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2125
1992.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2126
2000.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2127
1992.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2128
2000.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2129
2005.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2130
1992.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2131
1975.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-51,2,139,Turbo-jet,2132
2000.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2133
2005.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2134
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2135
1992.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2136
2001.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2137
2005.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2138
2001.0,Fixed wing multi engine,BOEING,767-322,2,330,Turbo-fan,2139
2005.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2140
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2141
1998.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2142
2005.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2143
1992.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2144
2002.0,Fixed wing multi engine,BOEING,767-424ER,2,292,Turbo-jet,2145
2005.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2146
1992.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2147
2001.0,Fixed wing multi engine,BOEING,767-224,2,255,Turbo-jet,2148
2001.0,Fixed wing multi engine,BOEING,767-224,2,255,Turbo-jet,2149
1993.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2150
1993.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2151
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2152
1993.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2153
2012.0,Fixed wing multi engine,BOEING,737-924ER,2,191,Turbo-fan,2154
2012.0,Fixed wing multi engine,BOEING,737-924ER,2,191,Turbo-fan,2155
1993.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2156
1988.0,Fixed wing multi engine,BOEING,737-3TO,2,149,Turbo-jet,2157
1995.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2158
1986.0,Fixed wing multi engine,BOEING,737-3Q8,2,149,Turbo-fan,2159
1995.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2160
1998.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2161
1986.0,Fixed wing multi engine,BOEING,737-3Q8,2,149,Turbo-fan,2162
2013.0,Fixed wing multi engine,BOEING,737-924ER,2,191,Turbo-fan,2163
2013.0,Fixed wing multi engine,BOEING,737-924ER,2,191,Turbo-fan,2164
2013.0,Fixed wing multi engine,BOEING,737-924ER,2,191,Turbo-fan,2165
2013.0,Fixed wing multi engine,BOEING,737-924ER,2,191,Turbo-fan,2166
1998.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2167
1998.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2168
2002.0,Fixed wing multi engine,BOEING,767-424ER,2,292,Turbo-jet,2169
2002.0,Fixed wing multi engine,BOEING,767-424ER,2,292,Turbo-jet,2170
1998.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2171
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2172
1988.0,Fixed wing multi engine,BOEING,737-3G7,2,149,Turbo-jet,2173
1998.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2174
2006.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2175
1998.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2176
1985.0,Fixed wing multi engine,BOEING,737-317,2,149,Turbo-jet,2177
1998.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2178
1985.0,Fixed wing multi engine,BOEING,737-3T5,2,149,Turbo-jet,2179
2006.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2180
1998.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2181
1999.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2182
1999.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2183
1988.0,Fixed wing multi engine,BOEING,737-3TO,2,149,Turbo-jet,2184
2013.0,Fixed wing multi engine,BOEING,737-924ER,2,191,Turbo-fan,2185
2013.0,Fixed wing multi engine,BOEING,737-924ER,2,191,Turbo-fan,2186
1999.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2187
1999.0,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,2188
1997.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2189
1998.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2190
1997.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2191
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2192
1998.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2193
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2194
1996.0,Fixed wing multi engine,BOEING,757-2Q8,2,178,Turbo-fan,2195
1998.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2196
2008.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2197
1997.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2198
1996.0,Fixed wing multi engine,BOEING,757-2Q8,2,178,Turbo-fan,2199
1998.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2200
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2201
1998.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2202
1997.0,Fixed wing multi engine,BOEING,757-2Q8,2,178,Turbo-fan,2203
2008.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2204
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2205
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2206
1997.0,Fixed wing multi engine,BOEING,757-231,2,178,Turbo-fan,2207
,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2208
2008.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2209
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2210
1997.0,Fixed wing multi engine,BOEING,757-2Q8,2,178,Turbo-fan,2211
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2212
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2213
1997.0,Fixed wing multi engine,BOEING,757-2Q8,2,178,Turbo-fan,2214
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2215
2008.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2216
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2217
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2218
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2219
2008.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2220
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2221
1997.0,Fixed wing multi engine,BOEING,757-2Q8,2,178,Turbo-fan,2222
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2223
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2224
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2225
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2226
1997.0,Fixed wing multi engine,BOEING,757-2Q8,2,178,Turbo-fan,2227
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2228
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2229
1976.0,Fixed wing multi engine,GULFSTREAM AEROSPACE,G1159B,2,22,Turbo-jet,2230
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2231
1997.0,Fixed wing multi engine,BOEING,757-231,2,178,Turbo-fan,2232
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2233
2008.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2234
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2235
1997.0,Fixed wing multi engine,BOEING,757-2Q8,2,178,Turbo-fan,2236
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2237
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2238
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2239
1997.0,Fixed wing multi engine,BOEING,757-2Q8,2,178,Turbo-fan,2240
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2241
2002.0,Fixed wing multi engine,BOEING,737-924,2,191,Turbo-fan,2242
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2243
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2244
2008.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2245
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2246
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2247
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2248
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2249
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2250
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2251
2002.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,2252
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2253
1999.0,Fixed wing multi engine,BOEING,757-231,2,178,Turbo-fan,2254
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2255
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2256
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2257
1999.0,Fixed wing multi engine,BOEING,757-231,2,178,Turbo-fan,2258
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2259
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2260
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2261
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2262
1999.0,Fixed wing multi engine,BOEING,757-231,2,178,Turbo-fan,2263
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2264
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2265
1999.0,Fixed wing multi engine,BOEING,757-231,2,178,Turbo-fan,2266
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2267
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2268
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2269
2000.0,Fixed wing multi engine,BOEING,757-231,2,178,Turbo-fan,2270
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2271
2001.0,Fixed wing multi engine,BOEING,737-924,2,191,Turbo-fan,2272
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2273
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2274
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2275
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2276
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2277
2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2278
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2279
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2280
1999.0,Fixed wing multi engine,BOEING,757-231,2,178,Turbo-fan,2281
2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2282
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2283
,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2284
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2285
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2286
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2287
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2288
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2289
2000.0,Fixed wing multi engine,BOEING,737-824,2,149,Turbo-fan,2290
2000.0,Fixed wing multi engine,BOEING,737-824,2,149,Turbo-fan,2291
2001.0,Fixed wing multi engine,BOEING,737-824,2,149,Turbo-fan,2292
2001.0,Fixed wing multi engine,BOEING,737-824,2,149,Turbo-fan,2293
2002.0,Fixed wing multi engine,BOEING,737-824,2,149,Turbo-fan,2294
2002.0,Fixed wing multi engine,BOEING,737-824,2,149,Turbo-fan,2295
,Fixed wing multi engine,BOEING,737-824,2,149,Turbo-fan,2296
2004.0,Fixed wing multi engine,BOEING,737-824,2,149,Turbo-fan,2297
2004.0,Fixed wing multi engine,BOEING,737-824,2,149,Turbo-fan,2298
2005.0,Fixed wing multi engine,BOEING,737-824,2,149,Turbo-fan,2299
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2300
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2301
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2302
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2303
2001.0,Fixed wing multi engine,BOEING,737-924,2,191,Turbo-fan,2304
2011.0,Fixed wing multi engine,BOEING,737-924ER,2,191,Turbo-fan,2305
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2306
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2307
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2308
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2309
1977.0,Fixed wing single engine,CESSNA,172N,1,4,Reciprocating,2310
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2311
2001.0,Fixed wing multi engine,BOEING,757-33N,2,275,Turbo-jet,2312
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2313
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2314
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2315
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2316
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2317
2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2318
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2319
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2320
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2321
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2322
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2323
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2324
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2325
1998.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2326
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2327
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2328
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2329
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2330
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2331
2008.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,2332
2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2333
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2334
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2335
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2336
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2337
2004.0,Fixed wing multi engine,BOEING,757-324,2,275,Turbo-fan,2338
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2339
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2340
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2341
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2342
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2343
1984.0,Fixed wing multi engine,BOEING,757-212,2,178,Turbo-jet,2344
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2345
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2346
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2347
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2348
1999.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2349
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,Turbo-fan,2350
,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,2351
